# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
987	66_big	BIG	Miskito	Mískito	ta:ɾa	ta:ɾa	508	109		t a: ɾ a		1202		1 7 5 7	AXBZ	TARA	19	19.T.C 19.A.V 19.R.C 19.A.V	2.0 1.5 1.75 0.8	ta:ɾa	0	t a: ɾ a
988	66_big	BIG	Pech	Pech	àʔká	àʔká	509	108		à/a ʔ k á/a		1202		7 1 1 7	XMBZ	AHKA	21	21.A.V 21.H.c 21.K.C 21.A.V	1.5 1.1 1.75 0.8	à/aʔká/a	0	à/a ʔ k á/a
989	66_big	BIG	Rama	Rama	ta:ɾa	ta:ɾa	508	109		t a: ɾ a		1202		1 7 5 7	AXBZ	TARA	22	22.T.C 22.A.V 22.R.C 22.A.V	2.0 1.5 1.75 0.8	ta:ɾa	0	t a: ɾ a
990	66_big	BIG	MalekuJaika	Maléku Jaíka	ni:kaŋe:	ni:kaŋe:	510	112		n i: k a ŋ e:		1202		4 7 1 7 4 7	AXBYBZ	NIKANE	17	17.N.C 17.I.V 17.K.C 17.A.V 17.N.C 17.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ni:kaŋe:	0	n i: k a ŋ e:
991	66_big	BIG	Boruca	Boruca	kɾíʔ	kɾíʔ	511	107		k ɾ í/i ʔ		1202		1 5 7 1	ACXN	KRIH	4	4.K.C 4.R.C 4.I.V 4.H.c	2.0 1.5 1.5 0.8	kɾí/iʔ	0	k ɾ í/i ʔ
992	66_big	BIG	Bribri	Bribri	bɪ̌diè	bɪ̌diè	512	108		b ɪ̌/ɪ d i è/e		1202		1 7 1 7 7	AXBYZ	PITIE	5	5.P.C 5.I.V 5.T.C 5.I.V 5.E.V	2.0 1.5 1.75 1.3 0.8	bɪ̌/ɪdiè/e	0	b ɪ̌/ɪ d i è/e
993	66_big	BIG	Cabecar	Cabécar	tã́ĩ́	tã́ĩ́	513	109		t ã́/ã ĩ́/ĩ		1202		1 7 7	AXZ	TAI	7	7.T.C 7.A.V 7.I.V	2.0 1.5 0.8	tã́/ãĩ́/ĩ	0	- t ã́/ã - ĩ́/ĩ
994	66_big	BIG	Teribe	Teribe	kɪ́s	kɪ́s	514	107		k ɪ́/ɪ s		1202		1 7 3	AXN	KIS	24	24.K.C 24.I.V 24.S.c	2.0 1.5 0.8	kɪ́/ɪs	0	k ɪ́/ɪ s
995	66_big	BIG	Ngabere	Ngäbere	kɾi	kɾi	511	107		k ɾ i		1202		1 5 7	ACX	KRI	20	20.K.C 20.R.C 20.I.V	2.0 1.5 1.5	kɾi	1	k ɾ i -
996	66_big	BIG	Buglere	Buglere	kweɾi	kweɾi	515	107		k w e ɾ i		1202		1 6 7 5 7	ACXBZ	KWERI	6	6.K.C 6.W.C 6.E.V 6.R.C 6.I.V	2.0 1.5 1.5 1.75 0.8	kweɾi	0	k w e - ɾ i - - -
997	66_big	BIG	Dorasque	Dorasque	óci	óci	516	108		ó/o c i		1202		7 1 7	XBZ	UCI	13	13.U.V 13.C.C 13.I.V	1.5 1.75 0.8	ó/oci	0	ó/o c i
998	66_big	BIG	SanBlasKuna	San Blas Kuna	tumma	tumma	517	110		t u m m a		1202		1 7 4 4 7	AXMBZ	TYMMA	23	23.T.C 23.Y.V 23.M.c 23.M.C 23.A.V	2.0 1.5 1.1 1.75 0.8	tumma	0	t u m m a
999	66_big	BIG	Cogui	Cogui	a'tema	a'tema	513	110		a 't/t e m a		1202		7 1 7 4 7	XBYBZ	ATEMA	12	12.A.V 12.T.C 12.E.V 12.M.C 12.A.V	1.5 1.75 1.3 1.75 0.8	a't/tema	0	a 't/t e m a
1000	66_big	BIG	Arhuaco	Arhuaco	a'wənʔ kawa	a'wənʔ kawa	518	106 107		a 'w/w ə n ʔ + k a w a		1202		7 6 7 4 1 9 1 7 6 7	XBYLN_AXBZ	AWENH_KAWA	1	1.A.V 1.W.C 1.E.V 1.N.c 1.H.c 1._._ 1.K.C 1.A.V 1.W.C 1.A.V	1.5 1.75 1.3 1.1 0.8 0.0 2.0 1.5 1.75 0.8	a'w/wənʔ+kawa	0	a 'w/w ə n ʔ + k a w a
1001	66_big	BIG	Malayo	Malayo	aiku'ia	aiku'ia	519	111		a i k u 'i/i a		1202		7 7 1 7 7 7	XYBYYZ	AIKYIA	16	16.A.V 16.I.V 16.K.C 16.Y.V 16.I.V 16.A.V	1.5 1.3 1.75 1.3 1.3 0.8	aiku'i/ia	0	a i k u 'i/i a
1002	66_big	BIG	Chimila	Chimila	ku'e:ɾi'tuʔ	ku'e:ɾi'tuʔ	515	107		k u 'e:/e: ɾ i 't/t u ʔ		1202		1 7 7 5 7 1 7 1	AXYBYBYN	KYERITYH	11	11.K.C 11.Y.V 11.E.V 11.R.C 11.I.V 11.T.C 11.Y.V 11.H.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	ku'e:/e:ɾi't/tuʔ	0	k - u 'e:/e: ɾ i 't/t u ʔ
1003	66_big	BIG	Chibcha	Chibcha	kuhuma	kuhuma	520	110		k u h u m a		1202		1 7 3 7 4 7	AXBYBZ	KYHYMA	10	10.K.C 10.Y.V 10.H.C 10.Y.V 10.M.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhuma	0	k u h u m a - - -
1004	66_big	BIG	CentralTunebo	Central Tunebo	'kumakɾo	'kumakɾo	520	110		'k/k u m a k ɾ o		1202		1 7 4 7 1 5 7	AXBYBCZ	KYMAKRU	9	9.K.C 9.Y.V 9.M.C 9.A.V 9.K.C 9.R.C 9.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	'k/kumakɾo	0	'k/k u - - m a k ɾ o
1005	66_big	BIG	Bari	Barí	ba	ba	505	108		b a		1202		1 7	AX	PA	3	3.P.C 3.A.V	2.0 1.5	ba	0	b a - - - -
#
121	37_bird	BIRD	LencaSalvador	Lenca-Salvador	ts'imts'im	ts'imts'im	52	136		t s 'i/i m t s 'i/i m		937		1 3 7 4 1 3 7 4	ACXMBCYN	TSIMTSIM	15	15.T.C 15.S.C 15.I.V 15.M.c 15.T.C 15.S.C 15.I.V 15.M.c	2.0 1.5 1.5 1.1 1.75 1.5 1.3 0.8	ts'i/imts'i/im	0	t s 'i/i m t s 'i/i - m
122	37_bird	BIRD	LencaHonduras	Lenca-Honduras	siɾa	siɾa	52	132		s i ɾ a		937		3 7 5 7	AXBZ	SIRA	14	14.S.C 14.I.V 14.R.C 14.A.V	2.0 1.5 1.75 0.8	siɾa	0	- s i - - ɾ - a -
123	37_bird	BIRD	Cacaopera	Cacaopera	wasiri	wasiri	53	132		w a s i r i		937		6 7 3 7 5 7	AXBYBZ	WASIRI	8	8.W.C 8.A.V 8.S.C 8.I.V 8.R.C 8.I.V	2.0 1.5 1.75 1.3 1.75 0.8	wasiri	0	w a s i r i
124	37_bird	BIRD	Mayangna	Mayangna	uhbin	uhbin	54	137		u h b i n		937		7 3 1 7 4	XMBYN	YHPIN	18	18.Y.V 18.H.c 18.P.C 18.I.V 18.N.c	1.5 1.1 1.75 1.3 0.8	uhbin	0	u h b i n
125	37_bird	BIRD	Ulwa	Ulwa	di: baka	di: baka	55	134 138		d i: + b a k a		937		1 7 9 1 7 1 7	AX_AXBZ	TI_PAKA	25	25.T.C 25.I.V 25._._ 25.P.C 25.A.V 25.K.C 25.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	di:+baka	0	d i: + b a k a
126	37_bird	BIRD	Miskito	Mískito	pjãwiɾa	pjãwiɾa	56	132		p j ã w i ɾ a		937		1 6 7 6 7 5 7	ACXBYBZ	PJAWIRA	19	19.P.C 19.J.C 19.A.V 19.W.C 19.I.V 19.R.C 19.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	pjãwiɾa	0	p j ã w i ɾ a
127	37_bird	BIRD	Pech	Pech	kwàs	kwàs	57	133		k w à/a s		937		1 6 7 3	ACXN	KWAS	21	21.K.C 21.W.C 21.A.V 21.S.c	2.0 1.5 1.5 0.8	kwà/as	0	k w à/a s
128	37_bird	BIRD	Rama	Rama	sinsak	sinsak	52	132		s i n s a k		937		3 7 4 3 7 1	AXMBYN	SINSAK	22	22.S.C 22.I.V 22.N.c 22.S.C 22.A.V 22.K.c	2.0 1.5 1.1 1.75 1.3 0.8	sinsak	0	- s i - n s - a k
129	37_bird	BIRD	MalekuJaika	Maléku Jaíka	ŋiskaka:	ŋiskaka:	58	133		ŋ i s k a k a:		937		4 7 3 1 7 1 7	AXMBYBZ	NISKAKA	17	17.N.C 17.I.V 17.S.c 17.K.C 17.A.V 17.K.C 17.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ŋiskaka:	0	ŋ i s k a k a:
130	37_bird	BIRD	Boruca	Boruca	dù	dù	59	134		d ù/u		937		1 7	AX	TY	4	4.T.C 4.Y.V	2.0 1.5	dù/u	0	- - - - d ù/u - -
131	37_bird	BIRD	Bribri	Bribri	dú	dú	59	134		d ú/u		937		1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	dú/u	0	- - - - d ú/u - -
132	37_bird	BIRD	Cabecar	Cabécar	dù	dù	59	134		d ù/u		937		1 7	AX	TY	7	7.T.C 7.Y.V	2.0 1.5	dù/u	0	- - - - d ù/u - -
133	37_bird	BIRD	Teribe	Teribe	sínũã̀	sínũã̀	60	132		s í/i n ũ ã̀/ã		937		3 7 4 7 7	AXBYZ	SINYA	24	24.S.C 24.I.V 24.N.C 24.Y.V 24.A.V	2.0 1.5 1.75 1.3 0.8	sí/inũã̀/ã	0	s í/i n ũ ã̀/ã
134	37_bird	BIRD	Ngabere	Ngäbere	nukwɔ	nukwɔ	59	133		n u k w ɔ		937		4 7 1 6 7	AXBCZ	NYKWU	20	20.N.C 20.Y.V 20.K.C 20.W.C 20.U.V	2.0 1.5 1.75 1.5 0.8	nukwɔ	0	- - n u k - w ɔ
135	37_bird	BIRD	Buglere	Buglere	bdada	bdada	61	135		b d a d a		937		1 1 7 1 7	ACYBZ	PTATA	6	6.P.C 6.T.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.3 1.75 0.8	bdada	0	b d a d a
136	37_bird	BIRD	Dorasque	Dorasque	dul	dul	59	134		d u l		937		1 7 5	AXN	TYL	13	13.T.C 13.Y.V 13.L.c	2.0 1.5 0.8	dul	0	- - - - d u l -
137	37_bird	BIRD	SanBlasKuna	San Blas Kuna	sikkwi	sikkwi	62	133		s i k k w i		937		3 7 1 1 6 7	AXMBCZ	SIKKWI	23	23.S.C 23.I.V 23.K.c 23.K.C 23.W.C 23.I.V	2.0 1.5 1.1 1.75 1.5 0.8	sikkwi	0	s i k k w i
138	37_bird	BIRD	Cogui	Cogui	nu'ba	nu'ba	59	133		n u 'b/b a		937		4 7 1 7	AXBZ	NYPA	12	12.N.C 12.Y.V 12.P.C 12.A.V	2.0 1.5 1.75 0.8	nu'b/ba	0	- - n u - - 'b/b a
139	37_bird	BIRD	Arhuaco	Arhuaco	si'sio	si'sio	52	132		s i 's/s i o		937		3 7 3 7 7	AXBYZ	SISIU	1	1.S.C 1.I.V 1.S.C 1.I.V 1.U.V	2.0 1.5 1.75 1.3 0.8	si's/sio	0	- s i - - 's/s i o -
140	37_bird	BIRD	Malayo	Malayo	suɾi	suɾi	63	132		s u ɾ i		937		3 7 5 7	AXBZ	SYRI	16	16.S.C 16.Y.V 16.R.C 16.I.V	2.0 1.5 1.75 0.8	suɾi	0	s u ɾ i
141	37_bird	BIRD	Chimila	Chimila	ki:tikkwi	ki:tikkwi	64	133		k i: t i k k w i		937		1 7 1 7 1 1 6 7	AXBYMBCZ	KITIKKWI	11	11.K.C 11.I.V 11.T.C 11.I.V 11.K.c 11.K.C 11.W.C 11.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 0.8	ki:tikkwi	0	k i: t i k k w i
142	37_bird	BIRD	Chibcha	Chibcha	sue	sue	59	132		s u e		937		3 7 7	AXZ	SYE	10	10.S.C 10.Y.V 10.E.V	2.0 1.5 0.8	sue	0	- - - - s u - e
143	37_bird	BIRD	CentralTunebo	Central Tunebo	ɾu'wasiɾa	ɾu'wasiɾa	59	132		ɾ u 'w/w a s i ɾ a		937		5 7 6 7 3 7 5 7	AXBYBYBZ	RYWASIRA	9	9.R.C 9.Y.V 9.W.C 9.A.V 9.S.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɾu'w/wasiɾa	0	ɾ u 'w/w a s i ɾ a
144	37_bird	BIRD	Bari	Barí	daníkbi	daníkbi	65	133		d a n í/i k b i		937		1 7 4 7 1 1 7	AXBYMBZ	TANIKPI	3	3.T.C 3.A.V 3.N.C 3.I.V 3.K.c 3.P.C 3.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	daní/ikbi	0	d a n í/i k b i
#
1461	54_bite	BITE	LencaSalvador	Lenca-Salvador	ti	ti	782	159		t i		1403		1 7	AX	TI	15	15.T.C 15.I.V	2.0 1.5	ti	0	t i
1462	54_bite	BITE	LencaHonduras	Lenca-Honduras	kaj	kaj	783	158		k a j		1403		1 7 6	AXN	KAJ	14	14.K.C 14.A.V 14.J.c	2.0 1.5 0.8	kaj	0	k a j
1463	54_bite	BITE	Cacaopera	Cacaopera	api	api	784	160		a p i		1403		7 1 7	XBZ	API	8	8.A.V 8.P.C 8.I.V	1.5 1.75 0.8	api	0	a p i
1464	54_bite	BITE	Mayangna	Mayangna	kas	kas	783	158		k a s		1403		1 7 3	AXN	KAS	18	18.K.C 18.A.V 18.S.c	2.0 1.5 0.8	kas	1	k a s
1465	54_bite	BITE	Ulwa	Ulwa	kas	kas	783	158		k a s		1403		1 7 3	AXN	KAS	25	25.K.C 25.A.V 25.S.c	2.0 1.5 0.8	kas	1	k a s
1466	54_bite	BITE	Miskito	Mískito	sam	sam	785	164		s a m		1403		3 7 4	AXN	SAM	19	19.S.C 19.A.V 19.M.c	2.0 1.5 0.8	sam	0	s a m
1467	54_bite	BITE	Pech	Pech	sáhkɾàh	sáhkɾàh	786	165		s á/a h k ɾ à/a h		1403		3 7 3 1 5 7 3	AXMBCYN	SAHKRAH	21	21.S.C 21.A.V 21.H.c 21.K.C 21.R.C 21.A.V 21.H.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	sá/ahkɾà/ah	0	s á/a h k ɾ à/a h
1468	54_bite	BITE	Rama	Rama	aɾŋul	aɾŋul	787	166		a ɾ ŋ u l		1403		7 5 4 7 5	XMBYN	ARNYL	22	22.A.V 22.R.c 22.N.C 22.Y.V 22.L.c	1.5 1.1 1.75 1.3 0.8	aɾŋul	0	a ɾ ŋ u l
1469	54_bite	BITE	MalekuJaika	Maléku Jaíka	tʃiu:	tʃiu:	788	159		tʃ i u:		1403		1 7 7	AXZ	TIY	17	17.T.C 17.I.V 17.Y.V	2.0 1.5 0.8	tʃiu:	0	tʃ i u:
1470	54_bite	BITE	Boruca	Boruca	túʔ	túʔ	789	159		t ú/u ʔ		1403		1 7 1	AXN	TYH	4	4.T.C 4.Y.V 4.H.c	2.0 1.5 0.8	tú/uʔ	1	t ú/u ʔ
1471	54_bite	BITE	Bribri	Bribri	kʊ	kʊ	790	158		k ʊ		1403		1 7	AX	KY	5	5.K.C 5.Y.V	2.0 1.5	kʊ	0	k ʊ -
1472	54_bite	BITE	Cabecar	Cabécar	kʊ	kʊ	790	158		k ʊ		1403		1 7	AX	KY	7	7.K.C 7.Y.V	2.0 1.5	kʊ	0	k ʊ -
1473	54_bite	BITE	Teribe	Teribe	uɪ́	uɪ́	791	167		u ɪ́/ɪ		1403		7 7	XZ	YI	24	24.Y.V 24.I.V	1.5 0.8	uɪ́/ɪ	0	u ɪ́/ɪ
1474	54_bite	BITE	Ngabere	Ngäbere	kwet	kwet	792	161		k w e t		1403		1 6 7 1	ACXN	KWET	20	20.K.C 20.W.C 20.E.V 20.T.c	2.0 1.5 1.5 0.8	kwet	0	k w e t - -
1475	54_bite	BITE	Buglere	Buglere	gute	gute	792	158		g u t e		1403		1 7 1 7	AXBZ	KYTE	6	6.K.C 6.Y.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	gute	0	g - u t e -
1476	54_bite	BITE	SanBlasKuna	San Blas Kuna	kunn	kunn	792	158		k u n n		1403		1 7 4 4	AXLN	KYNN	23	23.K.C 23.Y.V 23.N.c 23.N.c	2.0 1.5 1.1 0.8	kunn	0	k - u n - n
1477	54_bite	BITE	Cogui	Cogui	hau'lihiĩ	hau'lihiĩ	794	162		h a u 'l/l i h i ĩ		1403		3 7 7 5 7 3 7 7	AXYBYBYZ	HAYLIHII	12	12.H.C 12.A.V 12.Y.V 12.L.C 12.I.V 12.H.C 12.I.V 12.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	hau'l/lihiĩ	0	h a u 'l/l i h i ĩ
1478	54_bite	BITE	Arhuaco	Arhuaco	kə'kus	kə'kus	795	158		k ə 'k/k u s		1403		1 7 1 7 3	AXBYN	KEKYS	1	1.K.C 1.E.V 1.K.C 1.Y.V 1.S.c	2.0 1.5 1.75 1.3 0.8	kə'k/kus	0	k ə 'k/k u s
1479	54_bite	BITE	Malayo	Malayo	ʒangaka	ʒangaka	796	163		ʒ a n g a k a		1403		3 7 4 1 7 1 7	AXMBYBZ	SANKAKA	16	16.S.C 16.A.V 16.N.c 16.K.C 16.A.V 16.K.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʒangaka	0	ʒ a n g a k a
1480	54_bite	BITE	Chimila	Chimila	ɾa:gwa	ɾa:gwa	797	161		ɾ a: g w a		1403		5 7 1 6 7	AXBCZ	RAKWA	11	11.R.C 11.A.V 11.K.C 11.W.C 11.A.V	2.0 1.5 1.75 1.5 0.8	ɾa:gwa	0	ɾ a: g w a
1481	54_bite	BITE	Chibcha	Chibcha	ka	ka	783	158		k a		1403		1 7	AX	KA	10	10.K.C 10.A.V	2.0 1.5	ka	0	k a -
1482	54_bite	BITE	CentralTunebo	Central Tunebo	'koʔ	'koʔ	790	158		'k/k o ʔ		1403		1 7 1	AXN	KUH	9	9.K.C 9.U.V 9.H.c	2.0 1.5 0.8	'k/koʔ	0	'k/k o ʔ
1483	54_bite	BITE	Bari	Barí	ko	ko	790	158		k o		1403		1 7	AX	KU	3	3.K.C 3.U.V	2.0 1.5	ko	0	k o -
#
1532	62_black	BLACK	LencaSalvador	Lenca-Salvador	sinka	sinka	822	187		s i n k a		163		3 7 4 1 7	AXMBZ	SINKA	15	15.S.C 15.I.V 15.N.c 15.K.C 15.A.V	2.0 1.5 1.1 1.75 0.8	sinka	0	s i n k a
1533	62_black	BLACK	LencaHonduras	Lenca-Honduras	siɾi	siɾi	822	186		s i ɾ i		163		3 7 5 7	AXBZ	SIRI	14	14.S.C 14.I.V 14.R.C 14.I.V	2.0 1.5 1.75 0.8	siɾi	0	s i - ɾ i
1534	62_black	BLACK	Cacaopera	Cacaopera	mulka	mulka	823	187		m u l k a		163		4 7 5 1 7	AXMBZ	MYLKA	8	8.M.C 8.Y.V 8.L.c 8.K.C 8.A.V	2.0 1.5 1.1 1.75 0.8	mulka	0	m u l k a
1535	62_black	BLACK	Mayangna	Mayangna	sa:ni	sa:ni	824	186		s a: n i		163		3 7 4 7	AXBZ	SANI	18	18.S.C 18.A.V 18.N.C 18.I.V	2.0 1.5 1.75 0.8	sa:ni	0	s a: n i
1536	62_black	BLACK	Ulwa	Ulwa	baraska	baraska	825	191		b a r a s k a		163		1 7 5 7 3 1 7	AXBYMBZ	PARASKA	25	25.P.C 25.A.V 25.R.C 25.A.V 25.S.c 25.K.C 25.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	baraska	0	b a r a s k a -
1537	62_black	BLACK	Miskito	Mískito	siksa	siksa	822	187		s i k s a		163		3 7 1 3 7	AXBCZ	SIKSA	19	19.S.C 19.I.V 19.K.C 19.S.C 19.A.V	2.0 1.5 1.75 1.5 0.8	siksa	0	s i k s a
1538	62_black	BLACK	Pech	Pech	sã̀wnkwa	sã̀wnkwa	826	187		s ã̀/ã w n k w a		163		3 7 6 4 1 6 7	AXLMBCZ	SAWNKWA	21	21.S.C 21.A.V 21.W.c 21.N.c 21.K.C 21.W.C 21.A.V	2.0 1.5 1.1 1.1 1.75 1.5 0.8	sã̀/ãwnkwa	0	s ã̀/ã w n k w a
1539	62_black	BLACK	Rama	Rama	paɾŋa	paɾŋa	825	191		p a ɾ ŋ a		163		1 7 5 4 7	AXMBZ	PARNA	22	22.P.C 22.A.V 22.R.c 22.N.C 22.A.V	2.0 1.5 1.1 1.75 0.8	paɾŋa	0	p a ɾ - ŋ - a -
1540	62_black	BLACK	MalekuJaika	Maléku Jaíka	utʃu:li iŋa:	utʃu:li iŋa:	827	190 186		u tʃ u: l i + i ŋ a:		163		7 1 7 5 7 9 7 4 7	XBYBZ_XBZ	YTYLI_INA	17	17.Y.V 17.T.C 17.Y.V 17.L.C 17.I.V 17._._ 17.I.V 17.N.C 17.A.V	1.5 1.75 1.3 1.75 0.8 0.0 1.5 1.75 0.8	utʃu:li+iŋa:	0	u tʃ u: l i + i ŋ a:
1541	62_black	BLACK	Boruca	Boruca	tùɾìnát	tùɾìnát	828	185		t ù/u ɾ ì/i n á/a t		163		1 7 5 7 4 7 1	AXBYBYN	TYRINAT	4	4.T.C 4.Y.V 4.R.C 4.I.V 4.N.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tù/uɾì/iná/at	0	t ù/u ɾ ì/i n á/a t
1542	62_black	BLACK	Bribri	Bribri	daɺǒɺǒ	daɺǒɺǒ	829	185		d a ɺ ǒ/o ɺ ǒ/o		163		1 7 5 7 5 7	AXBYBZ	TARURU	5	5.T.C 5.A.V 5.R.C 5.U.V 5.R.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	daɺǒ/oɺǒ/o	0	d a ɺ ǒ/o ɺ ǒ/o
1543	62_black	BLACK	Cabecar	Cabécar	doɺódã̀	doɺódã̀	829	185		d o ɺ ó/o d ã̀/ã		163		1 7 5 7 1 7	AXBYBZ	TURUTA	7	7.T.C 7.U.V 7.R.C 7.U.V 7.T.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	doɺó/odã̀/ã	0	d o ɺ ó/o d ã̀/ã
1544	62_black	BLACK	Teribe	Teribe	sòksĩ́	sòksĩ́	830	187		s ò/o k s ĩ́/ĩ		163		3 7 1 3 7	AXBCZ	SUKSI	24	24.S.C 24.U.V 24.K.C 24.S.C 24.I.V	2.0 1.5 1.75 1.5 0.8	sò/oksĩ́/ĩ	0	s ò/o k s ĩ́/ĩ
1545	62_black	BLACK	Ngabere	Ngäbere	dɾɯne	dɾɯne	825	185		d ɾ ɯ n e		163		1 5 7 4 7	ACXBZ	TRINE	20	20.T.C 20.R.C 20.I.V 20.N.C 20.E.V	2.0 1.5 1.5 1.75 0.8	dɾɯne	0	d - ɾ ɯ n - e -
1546	62_black	BLACK	Buglere	Buglere	heɾe	heɾe	831	186		h e ɾ e		163		3 7 5 7	AXBZ	HERE	6	6.H.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 0.8	heɾe	0	h e ɾ e
1547	62_black	BLACK	Dorasque	Dorasque	saná	saná	824	186		s a n á/a		163		3 7 4 7	AXBZ	SANA	13	13.S.C 13.A.V 13.N.C 13.A.V	2.0 1.5 1.75 0.8	saná/a	0	s a n á/a
1548	62_black	BLACK	SanBlasKuna	San Blas Kuna	sitʃi	sitʃi	832	186		s i tʃ i		163		3 7 1 7	AXBZ	SITI	23	23.S.C 23.I.V 23.T.C 23.I.V	2.0 1.5 1.75 0.8	sitʃi	0	s i tʃ i
1549	62_black	BLACK	Cogui	Cogui	a'baksɯ	a'baksɯ	825	187		a 'b/b a k s ɯ		163		7 1 7 1 3 7	XBYBCZ	APAKSI	12	12.A.V 12.P.C 12.A.V 12.K.C 12.S.C 12.I.V	1.5 1.75 1.3 1.75 1.5 0.8	a'b/baksɯ	0	- a 'b/b a k s ɯ -
1550	62_black	BLACK	Arhuaco	Arhuaco	twi kawa	twi kawa	833	182 183		t w i + k a w a		163		1 6 7 9 1 7 6 7	ACX_AXBZ	TWI_KAWA	1	1.T.C 1.W.C 1.I.V 1._._ 1.K.C 1.A.V 1.W.C 1.A.V	2.0 1.5 1.5 0.0 2.0 1.5 1.75 0.8	twi+kawa	0	t w i + k a w a
1551	62_black	BLACK	Malayo	Malayo	amɨkʃi	amɨkʃi	825	187		a m ɨ k ʃ i		163		7 4 7 1 3 7	XBYBCZ	AMIKSI	16	16.A.V 16.M.C 16.I.V 16.K.C 16.S.C 16.I.V	1.5 1.75 1.3 1.75 1.5 0.8	amɨkʃi	0	- a m ɨ k ʃ i -
1552	62_black	BLACK	Chimila	Chimila	sih'tu	sih'tu	822	186		s i h 't/t u		163		3 7 3 1 7	AXMBZ	SIHTY	11	11.S.C 11.I.V 11.H.c 11.T.C 11.Y.V	2.0 1.5 1.1 1.75 0.8	sih't/tu	0	s i h 't/t u
1553	62_black	BLACK	Chibcha	Chibcha	mɨhɨsio	mɨhɨsio	825	189		m ɨ h ɨ s i o		163		4 7 3 7 3 7 7	AXBYBYZ	MIHISIU	10	10.M.C 10.I.V 10.H.C 10.I.V 10.S.C 10.I.V 10.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	mɨhɨsio	0	m ɨ h ɨ - s i o
1554	62_black	BLACK	CentralTunebo	Central Tunebo	ti'kaja	ti'kaja	834	188		t i 'k/k a j a		163		1 7 1 7 6 7	AXBYBZ	TIKAJA	9	9.T.C 9.I.V 9.K.C 9.A.V 9.J.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ti'k/kaja	0	t i 'k/k a j a
1555	62_black	BLACK	Bari	Barí	ma:	ma:	824	184		m a:		163		4 7	AX	MA	3	3.M.C 3.A.V	2.0 1.5	ma:	0	- - m a:
#
2201	86_blood	BLOOD	LencaSalvador	Lenca-Salvador	ala	ala	1199	211		a l a		946		7 5 7	XBZ	ALA	15	15.A.V 15.L.C 15.A.V	1.5 1.75 0.8	ala	0	a l a -
2202	86_blood	BLOOD	LencaHonduras	Lenca-Honduras	wek	wek	1200	213		w e k		946		6 7 1	AXN	WEK	14	14.W.C 14.E.V 14.K.c	2.0 1.5 0.8	wek	0	w e k
2203	86_blood	BLOOD	Cacaopera	Cacaopera	aru	aru	1199	211		a r u		946		7 5 7	XBZ	ARY	8	8.A.V 8.R.C 8.Y.V	1.5 1.75 0.8	aru	0	a r u -
2204	86_blood	BLOOD	Mayangna	Mayangna	a:	a:	1199	215		a:		946		7	X	A	18	18.A.V	1.5	a:	1	a: - - -
2205	86_blood	BLOOD	Ulwa	Ulwa	a:was	a:was	1199	217		a: w a s		946		7 6 7 3	XBYN	AWAS	25	25.A.V 25.W.C 25.A.V 25.S.c	1.5 1.75 1.3 0.8	a:was	0	a: w a s
2206	86_blood	BLOOD	Miskito	Mískito	tala	tala	1201	211		t a l a		946		1 7 5 7	AXBZ	TALA	19	19.T.C 19.A.V 19.L.C 19.A.V	2.0 1.5 1.75 0.8	tala	0	t a l a
2207	86_blood	BLOOD	Pech	Pech	ù:ɾì	ù:ɾì	1202	211		ù:/u: ɾ ì/i		946		7 5 7	XBZ	YRI	21	21.Y.V 21.R.C 21.I.V	1.5 1.75 0.8	ù:/u:ɾì/i	0	ù:/u: ɾ ì/i
