# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	ALIGNMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
1002	66_big	BIG	Chimila	Chimila	ku'e:ɾi'tuʔ	ku'e:ɾi'tuʔ	k u 'e:/e: ɾ i 't/t u ʔ	chim1309	1202	10.1902	-74.2559		185	0	?	k u 'e:/e: ɾ i 't/t u ʔ	1 7 7 5 7 1 7 1	AXYBYBYN	KYERITYH	11	11.K.C 11.Y.V 11.E.V 11.R.C 11.I.V 11.T.C 11.Y.V 11.H.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	ku'e:/e:ɾi't/tuʔ	0	62
1003	66_big	BIG	Chibcha	Chibcha	kuhuma	kuhuma	k u h u m a	chib1270	1202	6.24999	-74.1666		186	0	?		1 7 3 7 4 7	AXBYBZ	KYHYMA	10	10.K.C 10.Y.V 10.H.C 10.Y.V 10.M.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhuma	0	61
1004	66_big	BIG	CentralTunebo	Central Tunebo	'kumakɾo	'kumakɾo	'k/k u m a k ɾ o	cent2150	1202	6.8867	-72.097		186	0	?		1 7 4 7 1 5 7	AXBYBCZ	KYMAKRU	9	9.K.C 9.Y.V 9.M.C 9.A.V 9.K.C 9.R.C 9.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	'k/kumakɾo	0	61
1005	66_big	BIG	Bari	Barí	ba	ba	b a	bari1297	1202	9.08497	-72.9353		181	0	?	b a - - - -	1 7	AX	PA	3	3.P.C 3.A.V	2.0 1.5	ba	0	56
#
127	37_bird	BIRD	Pech	Pech	kwàs	kwàs	k w à/a s	pech1241	937	15.8033	-85.558		487	0	?		1 6 7 3	ACXN	KWAS	21	21.K.C 21.W.C 21.A.V 21.S.c	2.0 1.5 1.5 0.8	kwà/as	0	85
128	37_bird	BIRD	Rama	Rama	sinsak	sinsak	s i n s a k	rama1270	937	11.5007	-83.8571		32	0	?	- s i n - s a k	3 7 4 3 7 1	AXMBYN	SINSAK	22	22.S.C 22.I.V 22.N.c 22.S.C 22.A.V 22.K.c	2.0 1.5 1.1 1.75 1.3 0.8	sinsak	0	86
129	37_bird	BIRD	MalekuJaika	Maléku Jaíka	ŋiskaka:	ŋiskaka:	ŋ i s k a k a:	male1297	937	10.7485	-84.7318		484	0	?		4 7 3 1 7 1 7	AXMBYBZ	NISKAKA	17	17.N.C 17.I.V 17.S.c 17.K.C 17.A.V 17.K.C 17.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ŋiskaka:	0	82
130	37_bird	BIRD	Boruca	Boruca	dù	dù	d ù/u	boru1252	937	8.88093	-83.2124		33	0	?	d - - - - - - ù/u -	1 7	AX	TY	4	4.T.C 4.Y.V	2.0 1.5	dù/u	0	76
131	37_bird	BIRD	Bribri	Bribri	dú	dú	d ú/u	brib1243	937	9.39794	-83.0539		33	0	?	d ú/u - - - - - - -	1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	dú/u	0	76
132	37_bird	BIRD	Cabecar	Cabécar	dù	dù	d ù/u	cabe1245	937	9.67031	-83.4102		33	0	?	d - - - - - - ù/u -	1 7	AX	TY	7	7.T.C 7.Y.V	2.0 1.5	dù/u	0	76
133	37_bird	BIRD	Teribe	Teribe	sínũã̀	sínũã̀	s í/i n ũ ã̀/ã	teri1250	937	9.067	-82.9631		489	0	?		3 7 4 7 7	AXBYZ	SINYA	24	24.S.C 24.I.V 24.N.C 24.Y.V 24.A.V	2.0 1.5 1.75 1.3 0.8	sí/inũã̀/ã	0	87
134	37_bird	BIRD	Ngabere	Ngäbere	nukwɔ	nukwɔ	n u k w ɔ	ngab1239	937	8.8251	-82.3911		33	0	?	n u k w ɔ - - - -	4 7 1 6 7	AXBCZ	NYKWU	20	20.N.C 20.Y.V 20.K.C 20.W.C 20.U.V	2.0 1.5 1.75 1.5 0.8	nukwɔ	0	80
135	37_bird	BIRD	Buglere	Buglere	bdada	bdada	b d a d a	bugl1243	937	8.57695	-81.25648		480	0	?		1 1 7 1 7	ACYBZ	PTATA	6	6.P.C 6.T.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.3 1.75 0.8	bdada	0	77
136	37_bird	BIRD	Dorasque	Dorasque	dul	dul	d u l	dora1242	937	8.567442	-82.375717		33	0	?	d u - - - - - l -	1 7 5	AXN	TYL	13	13.T.C 13.Y.V 13.L.c	2.0 1.5 0.8	dul	0	76
137	37_bird	BIRD	SanBlasKuna	San Blas Kuna	sikkwi	sikkwi	s i k k w i	sanb1242	937	9.15686	-78.3075		488	0	?		3 7 1 1 6 7	AXMBCZ	SIKKWI	23	23.S.C 23.I.V 23.K.c 23.K.C 23.W.C 23.I.V	2.0 1.5 1.1 1.75 1.5 0.8	sikkwi	0	79
138	37_bird	BIRD	Cogui	Cogui	nu'ba	nu'ba	n u 'b/b a	cogu1240	937	10.9485	-73.8043		33	0	?	n u - 'b/b a - - - -	4 7 1 7	AXBZ	NYPA	12	12.N.C 12.Y.V 12.P.C 12.A.V	2.0 1.5 1.75 0.8	nu'b/ba	0	80
139	37_bird	BIRD	Arhuaco	Arhuaco	si'sio	si'sio	s i 's/s i o	arhu1242	937	10.7018	-73.6363		32	0	?	- s i - - 's/s i o	3 7 3 7 7	AXBYZ	SISIU	1	1.S.C 1.I.V 1.S.C 1.I.V 1.U.V	2.0 1.5 1.75 1.3 0.8	si's/sio	0	74
140	37_bird	BIRD	Malayo	Malayo	suɾi	suɾi	s u ɾ i	mala1522	937	10.9286	-73.4056		483	0	?		3 7 5 7	AXBZ	SYRI	16	16.S.C 16.Y.V 16.R.C 16.I.V	2.0 1.5 1.75 0.8	suɾi	0	78
141	37_bird	BIRD	Chimila	Chimila	ki:tikkwi	ki:tikkwi	k i: t i k k w i	chim1309	937	10.1902	-74.2559		482	0	?		1 7 1 7 1 1 6 7	AXBYMBCZ	KITIKKWI	11	11.K.C 11.I.V 11.T.C 11.I.V 11.K.c 11.K.C 11.W.C 11.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 0.8	ki:tikkwi	0	79
142	37_bird	BIRD	Chibcha	Chibcha	sue	sue	s u e	chib1270	937	6.24999	-74.1666		33	0	?	- - - - - s u - e	3 7 7	AXZ	SYE	10	10.S.C 10.Y.V 10.E.V	2.0 1.5 0.8	sue	0	78
143	37_bird	BIRD	CentralTunebo	Central Tunebo	ɾu'wasiɾa	ɾu'wasiɾa	ɾ u 'w/w a s i ɾ a	cent2150	937	6.8867	-72.097		33	0	?	ɾ u - 'w/w a s i ɾ a	5 7 6 7 3 7 5 7	AXBYBYBZ	RYWASIRA	9	9.R.C 9.Y.V 9.W.C 9.A.V 9.S.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɾu'w/wasiɾa	0	78
144	37_bird	BIRD	Bari	Barí	daníkbi	daníkbi	d a n í/i k b i	bari1297	937	9.08497	-72.9353		479	0	?		1 7 4 7 1 1 7	AXBYMBZ	TANIKPI	3	3.T.C 3.A.V 3.N.C 3.I.V 3.K.c 3.P.C 3.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	daní/ikbi	0	75
#
1467	54_bite	BITE	Pech	Pech	sáhkɾàh	sáhkɾàh	s á/a h k ɾ à/a h	pech1241	1403	15.8033	-85.558		501	0	?		3 7 3 1 5 7 3	AXMBCYN	SAHKRAH	21	21.S.C 21.A.V 21.H.c 21.K.C 21.R.C 21.A.V 21.H.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	sá/ahkɾà/ah	0	100
1468	54_bite	BITE	Rama	Rama	aɾŋul	aɾŋul	a ɾ ŋ u l	rama1270	1403	11.5007	-83.8571		502	0	?		7 5 4 7 5	XMBYN	ARNYL	22	22.A.V 22.R.c 22.N.C 22.Y.V 22.L.c	1.5 1.1 1.75 1.3 0.8	aɾŋul	0	101
1469	54_bite	BITE	MalekuJaika	Maléku Jaíka	tʃiu:	tʃiu:	tʃ i u:	male1297	1403	10.7485	-84.7318		499	0	?		1 7 7	AXZ	TIY	17	17.T.C 17.I.V 17.Y.V	2.0 1.5 0.8	tʃiu:	0	96
1470	54_bite	BITE	Boruca	Boruca	túʔ	túʔ	t ú/u ʔ	boru1252	1403	8.88093	-83.2124		493	0	?		1 7 1	AXN	TYH	4	4.T.C 4.Y.V 4.H.c	2.0 1.5 0.8	tú/uʔ	0	91
1471	54_bite	BITE	Bribri	Bribri	kʊ	kʊ	k ʊ	brib1243	1403	9.39794	-83.0539		262	0	?	k ʊ -	1 7	AX	KY	5	5.K.C 5.Y.V	2.0 1.5	kʊ	0	90
1472	54_bite	BITE	Cabecar	Cabécar	kʊ	kʊ	k ʊ	cabe1245	1403	9.67031	-83.4102		262	0	?	k ʊ -	1 7	AX	KY	7	7.K.C 7.Y.V	2.0 1.5	kʊ	0	90
1473	54_bite	BITE	Teribe	Teribe	uɪ́	uɪ́	u ɪ́/ɪ	teri1250	1403	9.067	-82.9631		503	0	?		7 7	XZ	YI	24	24.Y.V 24.I.V	1.5 0.8	uɪ́/ɪ	0	103
1474	54_bite	BITE	Ngabere	Ngäbere	kwet	kwet	k w e t	ngab1239	1403	8.8251	-82.3911		263	0	?	k w e t -	1 6 7 1	ACXN	KWET	20	20.K.C 20.W.C 20.E.V 20.T.c	2.0 1.5 1.5 0.8	kwet	0	99
1475	54_bite	BITE	Buglere	Buglere	gute	gute	g u t e	bugl1243	1403	8.57695	-81.25648		263	0	?	g u - t e	1 7 1 7	AXBZ	KYTE	6	6.K.C 6.Y.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	gute	0	90
1476	54_bite	BITE	SanBlasKuna	San Blas Kuna	kunn	kunn	k u n n	sanb1242	1403	9.15686	-78.3075		263	0	?	k u n n -	1 7 4 4	AXLN	KYNN	23	23.K.C 23.Y.V 23.N.c 23.N.c	2.0 1.5 1.1 0.8	kunn	0	102
1477	54_bite	BITE	Cogui	Cogui	hau'lihiĩ	hau'lihiĩ	h a u 'l/l i h i ĩ	cogu1240	1403	10.9485	-73.8043		496	0	?		3 7 7 5 7 3 7 7	AXYBYBYZ	HAYLIHII	12	12.H.C 12.A.V 12.Y.V 12.L.C 12.I.V 12.H.C 12.I.V 12.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	hau'l/lihiĩ	0	94
1478	54_bite	BITE	Arhuaco	Arhuaco	kə'kus	kə'kus	k ə 'k/k u s	arhu1242	1403	10.7018	-73.6363		491	0	?		1 7 1 7 3	AXBYN	KEKYS	1	1.K.C 1.E.V 1.K.C 1.Y.V 1.S.c	2.0 1.5 1.75 1.3 0.8	kə'k/kus	0	89
1479	54_bite	BITE	Malayo	Malayo	ʒangaka	ʒangaka	ʒ a n g a k a	mala1522	1403	10.9286	-73.4056		498	0	?		3 7 4 1 7 1 7	AXMBYBZ	SANKAKA	16	16.S.C 16.A.V 16.N.c 16.K.C 16.A.V 16.K.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʒangaka	0	97
1480	54_bite	BITE	Chimila	Chimila	ɾa:gwa	ɾa:gwa	ɾ a: g w a	chim1309	1403	10.1902	-74.2559		495	0	?		5 7 1 6 7	AXBCZ	RAKWA	11	11.R.C 11.A.V 11.K.C 11.W.C 11.A.V	2.0 1.5 1.75 1.5 0.8	ɾa:gwa	0	93
1481	54_bite	BITE	Chibcha	Chibcha	ka	ka	k a	chib1270	1403	6.24999	-74.1666		261	0	?	k a -	1 7	AX	KA	10	10.K.C 10.A.V	2.0 1.5	ka	0	90
1482	54_bite	BITE	CentralTunebo	Central Tunebo	'koʔ	'koʔ	'k/k o ʔ	cent2150	1403	6.8867	-72.097		262	0	?	'k/k o ʔ	1 7 1	AXN	KUH	9	9.K.C 9.U.V 9.H.c	2.0 1.5 0.8	'k/koʔ	0	90
1483	54_bite	BITE	Bari	Barí	ko	ko	k o	bari1297	1403	9.08497	-72.9353		492	0	?		1 7	AX	KU	3	3.K.C 3.U.V	2.0 1.5	ko	0	90
#
1538	62_black	BLACK	Pech	Pech	sã̀wnkwa	sã̀wnkwa	s ã̀/ã w n k w a	pech1241	163	15.8033	-85.558		510	0	?		3 7 6 4 1 6 7	AXLMBCZ	SAWNKWA	21	21.S.C 21.A.V 21.W.c 21.N.c 21.K.C 21.W.C 21.A.V	2.0 1.5 1.1 1.1 1.75 1.5 0.8	sã̀/ãwnkwa	0	117
1539	62_black	BLACK	Rama	Rama	paɾŋa	paɾŋa	p a ɾ ŋ a	rama1270	163	11.5007	-83.8571		274	0	?	p a ɾ ŋ - - - a	1 7 5 4 7	AXMBZ	PARNA	22	22.P.C 22.A.V 22.R.c 22.N.C 22.A.V	2.0 1.5 1.1 1.75 0.8	paɾŋa	0	118
1540	62_black	BLACK	MalekuJaika	Maléku Jaíka	utʃu:li iŋa:	utʃu:li iŋa:	u tʃ u: l i + i ŋ a:	male1297	163	10.7485	-84.7318		509	0	?		7 1 7 5 7 9 7 4 7	XBYBZ_XBZ	YTYLI_INA	17	17.Y.V 17.T.C 17.Y.V 17.L.C 17.I.V 17._._ 17.I.V 17.N.C 17.A.V	1.5 1.75 1.3 1.75 0.8 0.0 1.5 1.75 0.8	utʃu:li+iŋa:	0	115
1541	62_black	BLACK	Boruca	Boruca	tùɾìnát	tùɾìnát	t ù/u ɾ ì/i n á/a t	boru1252	163	8.88093	-83.2124		505	0	?		1 7 5 7 4 7 1	AXBYBYN	TYRINAT	4	4.T.C 4.Y.V 4.R.C 4.I.V 4.N.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tù/uɾì/iná/at	0	106
1542	62_black	BLACK	Bribri	Bribri	daɺǒɺǒ	daɺǒɺǒ	d a ɺ ǒ/o ɺ ǒ/o	brib1243	163	9.39794	-83.0539		275	0	?	d a ɺ ǒ/o ɺ ǒ/o	1 7 5 7 5 7	AXBYBZ	TARURU	5	5.T.C 5.A.V 5.R.C 5.U.V 5.R.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	daɺǒ/oɺǒ/o	0	107
1543	62_black	BLACK	Cabecar	Cabécar	doɺódã̀	doɺódã̀	d o ɺ ó/o d ã̀/ã	cabe1245	163	9.67031	-83.4102		275	0	?	d o ɺ ó/o d ã̀/ã	1 7 5 7 1 7	AXBYBZ	TURUTA	7	7.T.C 7.U.V 7.R.C 7.U.V 7.T.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	doɺó/odã̀/ã	0	107
1544	62_black	BLACK	Teribe	Teribe	sòksĩ́	sòksĩ́	s ò/o k s ĩ́/ĩ	teri1250	163	9.067	-82.9631		512	0	?		3 7 1 3 7	AXBCZ	SUKSI	24	24.S.C 24.U.V 24.K.C 24.S.C 24.I.V	2.0 1.5 1.75 1.5 0.8	sò/oksĩ́/ĩ	0	112
1545	62_black	BLACK	Ngabere	Ngäbere	dɾɯne	dɾɯne	d ɾ ɯ n e	ngab1239	163	8.8251	-82.3911		274	0	?	d - ɾ ɯ n - - e	1 5 7 4 7	ACXBZ	TRINE	20	20.T.C 20.R.C 20.I.V 20.N.C 20.E.V	2.0 1.5 1.5 1.75 0.8	dɾɯne	0	116
1546	62_black	BLACK	Buglere	Buglere	heɾe	heɾe	h e ɾ e	bugl1243	163	8.57695	-81.25648		506	0	?		3 7 5 7	AXBZ	HERE	6	6.H.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 0.8	heɾe	0	108
1547	62_black	BLACK	Dorasque	Dorasque	saná	saná	s a n á/a	dora1242	163	8.567442	-82.375717		273	0	?	s a n á/a	3 7 4 7	AXBZ	SANA	13	13.S.C 13.A.V 13.N.C 13.A.V	2.0 1.5 1.75 0.8	saná/a	0	113
1548	62_black	BLACK	SanBlasKuna	San Blas Kuna	sitʃi	sitʃi	s i tʃ i	sanb1242	163	9.15686	-78.3075		511	0	?		3 7 1 7	AXBZ	SITI	23	23.S.C 23.I.V 23.T.C 23.I.V	2.0 1.5 1.75 0.8	sitʃi	0	108
1549	62_black	BLACK	Cogui	Cogui	a'baksɯ	a'baksɯ	a 'b/b a k s ɯ	cogu1240	163	10.9485	-73.8043		274	0	?	- a 'b/b a - k s ɯ	7 1 7 1 3 7	XBYBCZ	APAKSI	12	12.A.V 12.P.C 12.A.V 12.K.C 12.S.C 12.I.V	1.5 1.75 1.3 1.75 1.5 0.8	a'b/baksɯ	0	112
1550	62_black	BLACK	Arhuaco	Arhuaco	twi kawa	twi kawa	t w i + k a w a	arhu1242	163	10.7018	-73.6363		504	0	?		1 6 7 9 1 7 6 7	ACX_AXBZ	TWI_KAWA	1	1.T.C 1.W.C 1.I.V 1._._ 1.K.C 1.A.V 1.W.C 1.A.V	2.0 1.5 1.5 0.0 2.0 1.5 1.75 0.8	twi+kawa	0	104
1551	62_black	BLACK	Malayo	Malayo	amɨkʃi	amɨkʃi	a m ɨ k ʃ i	mala1522	163	10.9286	-73.4056		274	0	?	- a m ɨ - k ʃ i	7 4 7 1 3 7	XBYBCZ	AMIKSI	16	16.A.V 16.M.C 16.I.V 16.K.C 16.S.C 16.I.V	1.5 1.75 1.3 1.75 1.5 0.8	amɨkʃi	0	112
1552	62_black	BLACK	Chimila	Chimila	sih'tu	sih'tu	s i h 't/t u	chim1309	163	10.1902	-74.2559		272	0	?	s i h 't/t - u	3 7 3 1 7	AXMBZ	SIHTY	11	11.S.C 11.I.V 11.H.c 11.T.C 11.Y.V	2.0 1.5 1.1 1.75 0.8	sih't/tu	0	108
1553	62_black	BLACK	Chibcha	Chibcha	mɨhɨsio	mɨhɨsio	m ɨ h ɨ s i o	chib1270	163	6.24999	-74.1666		274	0	?	m ɨ h ɨ s i - o	4 7 3 7 3 7 7	AXBYBYZ	MIHISIU	10	10.M.C 10.I.V 10.H.C 10.I.V 10.S.C 10.I.V 10.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	mɨhɨsio	0	111
1554	62_black	BLACK	CentralTunebo	Central Tunebo	ti'kaja	ti'kaja	t i 'k/k a j a	cent2150	163	6.8867	-72.097		508	0	?		1 7 1 7 6 7	AXBYBZ	TIKAJA	9	9.T.C 9.I.V 9.K.C 9.A.V 9.J.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ti'k/kaja	0	110
1555	62_black	BLACK	Bari	Barí	ma:	ma:	m a:	bari1297	163	9.08497	-72.9353		273	0	?	m a: - -	4 7	AX	MA	3	3.M.C 3.A.V	2.0 1.5	ma:	0	105
#
2207	86_blood	BLOOD	Pech	Pech	ù:ɾì	ù:ɾì	ù:/u: ɾ ì/i	pech1241	946	15.8033	-85.558		519	0	?		7 5 7	XBZ	YRI	21	21.Y.V 21.R.C 21.I.V	1.5 1.75 0.8	ù:/u:ɾì/i	0	123
2208	86_blood	BLOOD	Rama	Rama	aiɾbi:	aiɾbi:	a i ɾ b i:	rama1270	946	11.5007	-83.8571		380	0	?	- a i ɾ b i:	7 7 5 1 7	XYMBZ	AIRPI	22	22.A.V 22.I.V 22.R.c 22.P.C 22.I.V	1.5 1.3 1.1 1.75 0.8	aiɾbi:	0	130
2209	86_blood	BLOOD	MalekuJaika	Maléku Jaíka	li:	li:	l i:	male1297	946	10.7485	-84.7318		516	0	?		5 7	AX	LI	17	17.L.C 17.I.V	2.0 1.5	li:	0	127
2210	86_blood	BLOOD	Boruca	Boruca	dʒìbí	dʒìbí	dʒ ì/i b í/i	boru1252	946	8.88093	-83.2124		380	0	?	dʒ - ì/i - b í/i	1 7 1 7	AXBZ	TIPI	4	4.T.C 4.I.V 4.P.C 4.I.V	2.0 1.5 1.75 0.8	dʒì/ibí/i	0	122
2211	86_blood	BLOOD	Bribri	Bribri	apɪ̂	apɪ̂	a p ɪ̂/ɪ	brib1243	946	9.39794	-83.0539		380	0	?	- a - - p ɪ̂/ɪ	7 1 7	XBZ	API	5	5.A.V 5.P.C 5.I.V	1.5 1.75 0.8	apɪ̂/ɪ	0	121
2212	86_blood	BLOOD	Cabecar	Cabécar	pí	pí	p í/i	cabe1245	946	9.67031	-83.4102		380	0	?	- - - - p í/i	1 7	AX	PI	7	7.P.C 7.I.V	2.0 1.5	pí/i	0	121
2213	86_blood	BLOOD	Teribe	Teribe	sɾɪ́ŋ	sɾɪ́ŋ	s ɾ ɪ́/ɪ ŋ	teri1250	946	9.067	-82.9631		520	0	?		3 5 7 4	ACXN	SRIN	24	24.S.C 24.R.C 24.I.V 24.N.c	2.0 1.5 1.5 0.8	sɾɪ́/ɪŋ	0	131
2214	86_blood	BLOOD	Ngabere	Ngäbere	dɔɾi	dɔɾi	d ɔ ɾ i	ngab1239	946	8.8251	-82.3911		518	0	?		1 7 5 7	AXBZ	TURI	20	20.T.C 20.U.V 20.R.C 20.I.V	2.0 1.5 1.75 0.8	dɔɾi	0	123
2215	86_blood	BLOOD	Buglere	Buglere	be	be	b e	bugl1243	946	8.57695	-81.25648		380	0	?	- - - - b e	1 7	AX	PE	6	6.P.C 6.E.V	2.0 1.5	be	0	121
2216	86_blood	BLOOD	Dorasque	Dorasque	havé	havé	h a v é/e	dora1242	946	8.567442	-82.375717		380	0	?	h a - v é/e -	3 7 3 7	AXBZ	HABE	13	13.H.C 13.A.V 13.B.C 13.E.V	2.0 1.5 1.75 0.8	havé/e	0	125
2217	86_blood	BLOOD	SanBlasKuna	San Blas Kuna	ape	ape	a p e	sanb1242	946	9.15686	-78.3075		380	0	?	- a - - p e	7 1 7	XBZ	APE	23	23.A.V 23.P.C 23.E.V	1.5 1.75 0.8	ape	0	121
2218	86_blood	BLOOD	Cogui	Cogui	'abi	'abi	'a/a b i	cogu1240	946	10.9485	-73.8043		380	0	?	- 'a/a - - b i	7 1 7	XBZ	API	12	12.A.V 12.P.C 12.I.V	1.5 1.75 0.8	'a/abi	0	121
2219	86_blood	BLOOD	Arhuaco	Arhuaco	dʒwa	dʒwa	dʒ w a	arhu1242	946	10.7018	-73.6363		513	0	?		1 6 7	ACX	TWA	1	1.T.C 1.W.C 1.A.V	2.0 1.5 1.5	dʒwa	0	120
2220	86_blood	BLOOD	Malayo	Malayo	ɨma	ɨma	ɨ m a	mala1522	946	10.9286	-73.4056		380	0	?	- - ɨ - m a	7 4 7	XBZ	IMA	16	16.I.V 16.M.C 16.A.V	1.5 1.75 0.8	ɨma	0	128
2221	86_blood	BLOOD	Chimila	Chimila	'eŋŋaʔ	'eŋŋaʔ	'e/e ŋ ŋ a ʔ	chim1309	946	10.1902	-74.2559		514	0	?		7 4 4 7 1	XMBYN	ENNAH	11	11.E.V 11.N.c 11.N.C 11.A.V 11.H.c	1.5 1.1 1.75 1.3 0.8	'e/eŋŋaʔ	0	124
2222	86_blood	BLOOD	Chibcha	Chibcha	ba	ba	b a	chib1270	946	6.24999	-74.1666		380	0	?	- - - - b a	1 7	AX	PA	10	10.P.C 10.A.V	2.0 1.5	ba	0	121
2223	86_blood	BLOOD	CentralTunebo	Central Tunebo	'aba	'aba	'a/a b a	cent2150	946	6.8867	-72.097		380	0	?	- 'a/a - - b a	7 1 7	XBZ	APA	9	9.A.V 9.P.C 9.A.V	1.5 1.75 0.8	'a/aba	0	121
2224	86_blood	BLOOD	Bari	Barí	a:bi	a:bi	a: b i	bari1297	946	9.08497	-72.9353		380	0	?	- a: - - b i	7 1 7	XBZ	API	3	3.A.V 3.P.C 3.I.V	1.5 1.75 0.8	a:bi	0	121
#
1156	57_bone	BONE	Pech	Pech	pájã̀	pájã̀	p á/a j ã̀/ã	pech1241	1394	15.8033	-85.558		526	0	?		1 7 6 7	AXBZ	PAJA	21	21.P.C 21.A.V 21.J.C 21.A.V	2.0 1.5 1.75 0.8	pá/ajã̀/ã	0	143
1157	57_bone	BONE	Rama	Rama	a:luk	a:luk	a: l u k	rama1270	1394	11.5007	-83.8571		530	0	?		7 5 7 1	XBYN	ALYK	22	22.A.V 22.L.C 22.Y.V 22.K.c	1.5 1.75 1.3 0.8	a:luk	0	144
1158	57_bone	BONE	MalekuJaika	Maléku Jaíka	ko:ɾa	ko:ɾa	k o: ɾ a	male1297	1394	10.7485	-84.7318		214	0	?	k o: ɾ a - -	1 7 5 7	AXBZ	KURA	17	17.K.C 17.U.V 17.R.C 17.A.V	2.0 1.5 1.75 0.8	ko:ɾa	0	139
1159	57_bone	BONE	Boruca	Boruca	dètkɾá	dètkɾá	d è/e t k ɾ á/a	boru1252	1394	8.88093	-83.2124		522	0	?		1 7 1 1 5 7	AXMBCZ	TETKRA	4	4.T.C 4.E.V 4.T.c 4.K.C 4.R.C 4.A.V	2.0 1.5 1.1 1.75 1.5 0.8	dè/etkɾá/a	0	135
1160	57_bone	BONE	Bribri	Bribri	ditʃǎʔ	ditʃǎʔ	d i tʃ ǎ/a ʔ	brib1243	1394	9.39794	-83.0539		213	0	?		1 7 1 7 1	AXBYN	TITAH	5	5.T.C 5.I.V 5.T.C 5.A.V 5.H.c	2.0 1.5 1.75 1.3 0.8	ditʃǎ/aʔ	0	136
1161	57_bone	BONE	Cabecar	Cabécar	tʃitʃʔá	tʃitʃʔá	tʃ i tʃ ʔ á/a	cabe1245	1394	9.67031	-83.4102		213	0	?		1 7 1 1 7	AXMBZ	TITHA	7	7.T.C 7.I.V 7.T.c 7.H.C 7.A.V	2.0 1.5 1.1 1.75 0.8	tʃitʃʔá/a	0	136
1162	57_bone	BONE	Teribe	Teribe	dobógɺo	dobógɺo	d o b ó/o g ɺ o	teri1250	1394	9.067	-82.9631		531	0	?		1 7 1 7 1 5 7	AXBYBCZ	TUPUKRU	24	24.T.C 24.U.V 24.P.C 24.U.V 24.K.C 24.R.C 24.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	dobó/ogɺo	0	137
1163	57_bone	BONE	Ngabere	Ngäbere	kɾɔ	kɾɔ	k ɾ ɔ	ngab1239	1394	8.8251	-82.3911		214	0	?	k - ɾ ɔ - -	1 5 7	ACX	KRU	20	20.K.C 20.R.C 20.U.V	2.0 1.5 1.5	kɾɔ	0	137
1164	57_bone	BONE	Buglere	Buglere	gda	gda	g d a	bugl1243	1394	8.57695	-81.25648		214	0	?	g - d a - -	1 1 7	ACZ	KTA	6	6.K.C 6.T.C 6.A.V	2.0 1.5 0.8	gda	0	137
1165	57_bone	BONE	Dorasque	Dorasque	koné	koné	k o n é/e	dora1242	1394	8.567442	-82.375717		528	0	?		1 7 4 7	AXBZ	KUNE	13	13.K.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	koné/e	0	134
1166	57_bone	BONE	SanBlasKuna	San Blas Kuna	kala	kala	k a l a	sanb1242	1394	9.15686	-78.3075		214	0	?	k a l a - -	1 7 5 7	AXBZ	KALA	23	23.K.C 23.A.V 23.L.C 23.A.V	2.0 1.5 1.75 0.8	kala	0	139
1167	57_bone	BONE	Cogui	Cogui	zalakala	zalakala	z a l a k a l a	cogu1240	1394	10.9485	-73.8043		527	0	?		3 7 5 7 1 7 5 7	AXBYBYBZ	SALAKALA	12	12.S.C 12.A.V 12.L.C 12.A.V 12.K.C 12.A.V 12.L.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	zalakala	0	139
1168	57_bone	BONE	Arhuaco	Arhuaco	'wesu	'wesu	'w/w e s u	arhu1242	1394	10.7018	-73.6363		521	0	?		6 7 3 7	AXBZ	WESY	1	1.W.C 1.E.V 1.S.C 1.Y.V	2.0 1.5 1.75 0.8	'w/wesu	0	133
