# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	COGNACY	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
989	66_big	BIG	Rama	Rama	ta:ɾa	ta:ɾa		112		t aː ɾ a	508		1202		1 7 5 7	AXBZ	TARA	22	22.T.C 22.A.V 22.R.C 22.A.V	2.0 1.5 1.75 0.8	taːɾa	0	t aː ɾ a
990	66_big	BIG	MalekuJaika	Maléku Jaíka	ni:kaŋe:	ni:kaŋe:		120		n iː k a ŋ eː	510		1202		4 7 1 7 4 7	AXBYBZ	NIKANE	17	17.N.C 17.I.V 17.K.C 17.A.V 17.N.C 17.E.V	2.0 1.5 1.75 1.3 1.75 0.8	niːkaŋeː	0	n iː k a ŋ eː
991	66_big	BIG	Boruca	Boruca	kɾíʔ	kɾíʔ		109		k ɾ í/i ʔ	511		1202		1 5 7 1	ACXN	KRIH	4	4.K.C 4.R.C 4.I.V 4.H.c	2.0 1.5 1.5 0.8	kɾí/iʔ	0	k ɾ í/i ʔ
992	66_big	BIG	Bribri	Bribri	bɪ̌diè	bɪ̌diè		110		b ɪ̌/ɪ d i è/e	512		1202		1 7 1 7 7	AXBYZ	PITIE	5	5.P.C 5.I.V 5.T.C 5.I.V 5.E.V	2.0 1.5 1.75 1.3 0.8	bɪ̌/ɪdiè/e	0	b ɪ̌/ɪ d i è/e
993	66_big	BIG	Cabecar	Cabécar	tã́ĩ́	tã́ĩ́		112		t ã́/ã ĩ́/ĩ	513		1202		1 7 7	AXZ	TAI	7	7.T.C 7.A.V 7.I.V	2.0 1.5 0.8	tã́/ãĩ́/ĩ	0	t ã́/ã - ĩ́/ĩ
994	66_big	BIG	Teribe	Teribe	kɪ́s	kɪ́s		124		k ɪ́/ɪ s	514		1202		1 7 3	AXN	KIS	24	24.K.C 24.I.V 24.S.c	2.0 1.5 0.8	kɪ́/ɪs	0	k ɪ́/ɪ s
995	66_big	BIG	Ngabere	Ngäbere	kɾi	kɾi		109		k ɾ i	511		1202		1 5 7	ACX	KRI	20	20.K.C 20.R.C 20.I.V	2.0 1.5 1.5	kɾi	1	k ɾ i -
996	66_big	BIG	Buglere	Buglere	kweɾi	kweɾi		111		k w e ɾ i	515		1202		1 6 7 5 7	ACXBZ	KWERI	6	6.K.C 6.W.C 6.E.V 6.R.C 6.I.V	2.0 1.5 1.5 1.75 0.8	kweɾi	0	k w e ɾ i
997	66_big	BIG	Dorasque	Dorasque	óci	óci		117		ó/o c i	516		1202		7 1 7	XBZ	UCI	13	13.U.V 13.C.C 13.I.V	1.5 1.75 0.8	ó/oci	0	ó/o c i
998	66_big	BIG	SanBlasKuna	San Blas Kuna	tumma	tumma		116		t u m a	517		1202		1 7 4 7	AXBZ	TYMA	23	23.T.C 23.Y.V 23.M.C 23.A.V	2.0 1.5 1.75 0.8	tuma	0	- t u m a
999	66_big	BIG	Cogui	Cogui	a'tema	a'tema		116		a 't/t e m a	513		1202		7 1 7 4 7	XBYBZ	ATEMA	12	12.A.V 12.T.C 12.E.V 12.M.C 12.A.V	1.5 1.75 1.3 1.75 0.8	a't/tema	0	a 't/t e m a
1000	66_big	BIG	Arhuaco	Arhuaco	a'wənʔ kawa	a'wənʔ kawa		106 107		'a/a w ə n ʔ + k a w a	518		1202		7 6 7 4 1 9 1 7 6 7	XBYLN_AXBZ	AWENH_KAWA	1	1.A.V 1.W.C 1.E.V 1.N.c 1.H.c 1._._ 1.K.C 1.A.V 1.W.C 1.A.V	1.5 1.75 1.3 1.1 0.8 0.0 2.0 1.5 1.75 0.8	'a/awənʔ+kawa	0	'a/a w ə n ʔ + k a w a
1001	66_big	BIG	Malayo	Malayo	aiku'ia	aiku'ia		119		a i k 'u/u i a	519		1202		7 7 1 7 7 7	XYBYYZ	AIKYIA	16	16.A.V 16.I.V 16.K.C 16.Y.V 16.I.V 16.A.V	1.5 1.3 1.75 1.3 1.3 0.8	aik'u/uia	0	a i k 'u/u i a
1002	66_big	BIG	Chimila	Chimila	ku'e:ɾi'tuʔ	ku'e:ɾi'tuʔ		115		k u 'eː/eː ɾ i 't/t u ʔ	515		1202		1 7 7 5 7 1 7 1	AXYBYBYN	KYERITYH	11	11.K.C 11.Y.V 11.E.V 11.R.C 11.I.V 11.T.C 11.Y.V 11.H.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	ku'eː/eːɾi't/tuʔ	0	k u 'eː/eː ɾ i 't/t u ʔ
1003	66_big	BIG	Chibcha	Chibcha	kuhuma	kuhuma		114		k u h u m a	520		1202		1 7 3 7 4 7	AXBYBZ	KYHYMA	10	10.K.C 10.Y.V 10.H.C 10.Y.V 10.M.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhuma	0	k u h u m a - - -
1004	66_big	BIG	CentralTunebo	Central Tunebo	'kumakɾo	'kumakɾo		114		'k/k u m a k ɾ o	520		1202		1 7 4 7 1 5 7	AXBYBCZ	KYMAKRU	9	9.K.C 9.Y.V 9.M.C 9.A.V 9.K.C 9.R.C 9.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	'k/kumakɾo	0	'k/k u - - m a k ɾ o
1005	66_big	BIG	Bari	Barí	ba	ba		108		b a	505		1202		1 7	AX	PA	3	3.P.C 3.A.V	2.0 1.5	ba	0	b a
#
121	37_bird	BIRD	LencaSalvador	Lenca-Salvador	ts'imts'im	ts'imts'im		142		t s 'i/i m t s 'i/i m	52		937		1 3 7 4 1 3 7 4	ACXMBCYN	TSIMTSIM	15	15.T.C 15.S.C 15.I.V 15.M.c 15.T.C 15.S.C 15.I.V 15.M.c	2.0 1.5 1.5 1.1 1.75 1.5 1.3 0.8	ts'i/imts'i/im	0	t s 'i/i m t s 'i/i m
122	37_bird	BIRD	LencaHonduras	Lenca-Honduras	siɾa	siɾa		141		s i ɾ a	52		937		3 7 5 7	AXBZ	SIRA	14	14.S.C 14.I.V 14.R.C 14.A.V	2.0 1.5 1.75 0.8	siɾa	0	s i ɾ a
123	37_bird	BIRD	Cacaopera	Cacaopera	wasiri	wasiri		136		w a s i r i	53		937		6 7 3 7 5 7	AXBYBZ	WASIRI	8	8.W.C 8.A.V 8.S.C 8.I.V 8.R.C 8.I.V	2.0 1.5 1.75 1.3 1.75 0.8	wasiri	0	- - w a s i r i
124	37_bird	BIRD	Mayangna	Mayangna	uhbin	uhbin		144		u h b i n	54		937		7 3 1 7 4	XMBYN	YHPIN	18	18.Y.V 18.H.c 18.P.C 18.I.V 18.N.c	1.5 1.1 1.75 1.3 0.8	uhbin	0	u h b i n
125	37_bird	BIRD	Ulwa	Ulwa	di: baka	di: baka		134 150		d iː + b a k a	55		937		1 7 9 1 7 1 7	AX_AXBZ	TI_PAKA	25	25.T.C 25.I.V 25._._ 25.P.C 25.A.V 25.K.C 25.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	diː+baka	0	d iː + b a k a
126	37_bird	BIRD	Miskito	Mískito	pjãwiɾa	pjãwiɾa		145		p j ã w i ɾ a	56		937		1 6 7 6 7 5 7	ACXBYBZ	PJAWIRA	19	19.P.C 19.J.C 19.A.V 19.W.C 19.I.V 19.R.C 19.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	pjãwiɾa	0	p j ã w i ɾ a
127	37_bird	BIRD	Pech	Pech	kwàs	kwàs		146		k w à/a s	57		937		1 6 7 3	ACXN	KWAS	21	21.K.C 21.W.C 21.A.V 21.S.c	2.0 1.5 1.5 0.8	kwà/as	0	k w à/a s
128	37_bird	BIRD	Rama	Rama	sin-sak	sin-sak		147 148		s i n + s a k	52		937		3 7 4 9 3 7 1	AXN_AXN	SIN_SAK	22	22.S.C 22.I.V 22.N.c 22._._ 22.S.C 22.A.V 22.K.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	sin+sak	0	s i n + s a k
129	37_bird	BIRD	MalekuJaika	Maléku Jaíka	ŋiskaka:	ŋiskaka:		143		ŋ i s k a k aː	58		937		4 7 3 1 7 1 7	AXMBYBZ	NISKAKA	17	17.N.C 17.I.V 17.S.c 17.K.C 17.A.V 17.K.C 17.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ŋiskakaː	0	ŋ i s k a k aː
130	37_bird	BIRD	Boruca	Boruca	dù	dù		134		d ù/u	59		937		1 7	AX	TY	4	4.T.C 4.Y.V	2.0 1.5	dù/u	0	d ù/u
131	37_bird	BIRD	Bribri	Bribri	dú	dú		134		d ú/u	59		937		1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	dú/u	0	d ú/u
132	37_bird	BIRD	Cabecar	Cabécar	dù	dù		134		d ù/u	59		937		1 7	AX	TY	7	7.T.C 7.Y.V	2.0 1.5	dù/u	0	d ù/u
133	37_bird	BIRD	Teribe	Teribe	sínũã̀	sínũã̀		149		s í/i n ũ ã̀/ã	60		937		3 7 4 7 7	AXBYZ	SINYA	24	24.S.C 24.I.V 24.N.C 24.Y.V 24.A.V	2.0 1.5 1.75 1.3 0.8	sí/inũã̀/ã	0	s í/i n ũ ã̀/ã
134	37_bird	BIRD	Ngabere	Ngäbere	nukwɔ	nukwɔ		139		n u k w ɔ	59		937		4 7 1 6 7	AXBCZ	NYKWU	20	20.N.C 20.Y.V 20.K.C 20.W.C 20.U.V	2.0 1.5 1.75 1.5 0.8	nukwɔ	0	n u k w ɔ
135	37_bird	BIRD	Buglere	Buglere	bdada	bdada		135		b d a d a	61		937		1 1 7 1 7	ACYBZ	PTATA	6	6.P.C 6.T.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.3 1.75 0.8	bdada	0	b d a d a
136	37_bird	BIRD	Dorasque	Dorasque	dul	dul		140		d u l	59		937		1 7 5	AXN	TYL	13	13.T.C 13.Y.V 13.L.c	2.0 1.5 0.8	dul	0	d u l
137	37_bird	BIRD	SanBlasKuna	San Blas Kuna	sikkwi	sikkwi		138		s i k w i	62		937		3 7 1 6 7	AXBCZ	SIKWI	23	23.S.C 23.I.V 23.K.C 23.W.C 23.I.V	2.0 1.5 1.75 1.5 0.8	sikwi	0	s i - - k w i
138	37_bird	BIRD	Cogui	Cogui	nu'ba	nu'ba		139		n u 'b/b a	59		937		4 7 1 7	AXBZ	NYPA	12	12.N.C 12.Y.V 12.P.C 12.A.V	2.0 1.5 1.75 0.8	nu'b/ba	0	n u - 'b/b a
139	37_bird	BIRD	Arhuaco	Arhuaco	si'sio	si'sio		132		s i 's/s i o	52		937		3 7 3 7 7	AXBYZ	SISIU	1	1.S.C 1.I.V 1.S.C 1.I.V 1.U.V	2.0 1.5 1.75 1.3 0.8	si's/sio	0	s i 's/s i o
140	37_bird	BIRD	Malayo	Malayo	suɾi	suɾi		136		s u ɾ i	63		937		3 7 5 7	AXBZ	SYRI	16	16.S.C 16.Y.V 16.R.C 16.I.V	2.0 1.5 1.75 0.8	suɾi	0	- - - - s u ɾ i
141	37_bird	BIRD	Chimila	Chimila	ki:tikkwi	ki:tikkwi		138		k iː t i k w i	64		937		1 7 1 7 1 6 7	AXBYBCZ	KITIKWI	11	11.K.C 11.I.V 11.T.C 11.I.V 11.K.C 11.W.C 11.I.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	kiːtikwi	0	k iː t i k w i
142	37_bird	BIRD	Chibcha	Chibcha	sue	sue		137		s u e	59		937		3 7 7	AXZ	SYE	10	10.S.C 10.Y.V 10.E.V	2.0 1.5 0.8	sue	0	s u e
143	37_bird	BIRD	CentralTunebo	Central Tunebo	ɾu'wasiɾa	ɾu'wasiɾa		136		ɾ u 'w/w a s i ɾ a	59		937		5 7 6 7 3 7 5 7	AXBYBYBZ	RYWASIRA	9	9.R.C 9.Y.V 9.W.C 9.A.V 9.S.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɾu'w/wasiɾa	0	ɾ u 'w/w a s i ɾ a
144	37_bird	BIRD	Bari	Barí	daníkbi	daníkbi		133		d a n í/i k b i	65		937		1 7 4 7 1 1 7	AXBYMBZ	TANIKPI	3	3.T.C 3.A.V 3.N.C 3.I.V 3.K.c 3.P.C 3.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	daní/ikbi	0	d a n í/i k b i
#
1461	54_bite	BITE	LencaSalvador	Lenca-Salvador	ti	ti		167		t i	782		1403		1 7	AX	TI	15	15.T.C 15.I.V	2.0 1.5	ti	0	t i -
1462	54_bite	BITE	LencaHonduras	Lenca-Honduras	kaj	kaj		166		k a j	783		1403		1 7 6	AXN	KAJ	14	14.K.C 14.A.V 14.J.c	2.0 1.5 0.8	kaj	0	k a j
1463	54_bite	BITE	Cacaopera	Cacaopera	api	api		163		a p i	784		1403		7 1 7	XBZ	API	8	8.A.V 8.P.C 8.I.V	1.5 1.75 0.8	api	0	a p i
1464	54_bite	BITE	Mayangna	Mayangna	kas	kas		169		k a s	783		1403		1 7 3	AXN	KAS	18	18.K.C 18.A.V 18.S.c	2.0 1.5 0.8	kas	1	k a s
1465	54_bite	BITE	Ulwa	Ulwa	kas	kas		169		k a s	783		1403		1 7 3	AXN	KAS	25	25.K.C 25.A.V 25.S.c	2.0 1.5 0.8	kas	1	k a s
1466	54_bite	BITE	Miskito	Mískito	sam	sam		170		s a m	785		1403		3 7 4	AXN	SAM	19	19.S.C 19.A.V 19.M.c	2.0 1.5 0.8	sam	0	s a m
1467	54_bite	BITE	Pech	Pech	sáhkɾàh	sáhkɾàh		172		s á/a h k ɾ à/a h	786		1403		3 7 3 1 5 7 3	AXMBCYN	SAHKRAH	21	21.S.C 21.A.V 21.H.c 21.K.C 21.R.C 21.A.V 21.H.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	sá/ahkɾà/ah	0	s á/a h k ɾ à/a h
1468	54_bite	BITE	Rama	Rama	aɾŋul	aɾŋul		173		a ɾ ŋ u l	787		1403		7 5 4 7 5	XMBYN	ARNYL	22	22.A.V 22.R.c 22.N.C 22.Y.V 22.L.c	1.5 1.1 1.75 1.3 0.8	aɾŋul	0	a ɾ ŋ u l
1469	54_bite	BITE	MalekuJaika	Maléku Jaíka	tʃiu:	tʃiu:		167		tʃ i uː	788		1403		1 7 7	AXZ	TIY	17	17.T.C 17.I.V 17.Y.V	2.0 1.5 0.8	tʃiuː	0	tʃ i uː
1470	54_bite	BITE	Boruca	Boruca	túʔ	túʔ		161		t ú/u ʔ	789		1403		1 7 1	AXN	TYH	4	4.T.C 4.Y.V 4.H.c	2.0 1.5 0.8	tú/uʔ	1	t ú/u ʔ
1471	54_bite	BITE	Bribri	Bribri	kʊ	kʊ		160		k ʊ	790		1403		1 7	AX	KY	5	5.K.C 5.Y.V	2.0 1.5	kʊ	0	k ʊ -
1472	54_bite	BITE	Cabecar	Cabécar	kʊ	kʊ		160		k ʊ	790		1403		1 7	AX	KY	7	7.K.C 7.Y.V	2.0 1.5	kʊ	0	k ʊ -
1473	54_bite	BITE	Teribe	Teribe	uɪ́	uɪ́		175		u ɪ́/ɪ	791		1403		7 7	XZ	YI	24	24.Y.V 24.I.V	1.5 0.8	uɪ́/ɪ	0	u ɪ́/ɪ
1474	54_bite	BITE	Ngabere	Ngäbere	kwet	kwet		171		k w e t	792		1403		1 6 7 1	ACXN	KWET	20	20.K.C 20.W.C 20.E.V 20.T.c	2.0 1.5 1.5 0.8	kwet	0	k w e t
1475	54_bite	BITE	Buglere	Buglere	gute	gute		162		g u t e	792		1403		1 7 1 7	AXBZ	KYTE	6	6.K.C 6.Y.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	gute	0	g u t e
1476	54_bite	BITE	SanBlasKuna	San Blas Kuna	kunn	kunn		174		k u n	792		1403		1 7 4	AXN	KYN	23	23.K.C 23.Y.V 23.N.c	2.0 1.5 0.8	kun	0	k u n
1477	54_bite	BITE	Cogui	Cogui	hau'lihiĩ	hau'lihiĩ		165		h a u 'l/l i h i ĩ	794		1403		3 7 7 5 7 3 7 7	AXYBYBYZ	HAYLIHII	12	12.H.C 12.A.V 12.Y.V 12.L.C 12.I.V 12.H.C 12.I.V 12.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	hau'l/lihiĩ	0	h a u 'l/l i h i ĩ
1478	54_bite	BITE	Arhuaco	Arhuaco	kə'kus	kə'kus		159		k ə 'k/k u s	795		1403		1 7 1 7 3	AXBYN	KEKYS	1	1.K.C 1.E.V 1.K.C 1.Y.V 1.S.c	2.0 1.5 1.75 1.3 0.8	kə'k/kus	0	k ə 'k/k u s
1479	54_bite	BITE	Malayo	Malayo	ʒangaka	ʒangaka		168		ʒ a n g a k a	796		1403		3 7 4 1 7 1 7	AXMBYBZ	SANKAKA	16	16.S.C 16.A.V 16.N.c 16.K.C 16.A.V 16.K.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʒangaka	0	ʒ a n g a k a
1480	54_bite	BITE	Chimila	Chimila	ɾa:gwa	ɾa:gwa		164		ɾ aː g w a	797		1403		5 7 1 6 7	AXBCZ	RAKWA	11	11.R.C 11.A.V 11.K.C 11.W.C 11.A.V	2.0 1.5 1.75 1.5 0.8	ɾaːgwa	0	ɾ aː g w a
1481	54_bite	BITE	Chibcha	Chibcha	ka	ka		160		k a	783		1403		1 7	AX	KA	10	10.K.C 10.A.V	2.0 1.5	ka	0	k a -
1482	54_bite	BITE	CentralTunebo	Central Tunebo	'koʔ	'koʔ		160		'k/k o ʔ	790		1403		1 7 1	AXN	KUH	9	9.K.C 9.U.V 9.H.c	2.0 1.5 0.8	'k/koʔ	0	'k/k o ʔ
1483	54_bite	BITE	Bari	Barí	ko	ko		160		k o	790		1403		1 7	AX	KU	3	3.K.C 3.U.V	2.0 1.5	ko	0	k o -
#
1532	62_black	BLACK	LencaSalvador	Lenca-Salvador	sinka	sinka		196		s i n k a	822		163		3 7 4 1 7	AXMBZ	SINKA	15	15.S.C 15.I.V 15.N.c 15.K.C 15.A.V	2.0 1.5 1.1 1.75 0.8	sinka	0	s i n k a
1533	62_black	BLACK	LencaHonduras	Lenca-Honduras	siɾi	siɾi		195		s i ɾ i	822		163		3 7 5 7	AXBZ	SIRI	14	14.S.C 14.I.V 14.R.C 14.I.V	2.0 1.5 1.75 0.8	siɾi	0	s i ɾ i
1534	62_black	BLACK	Cacaopera	Cacaopera	mulka	mulka		189		m u l k a	823		163		4 7 5 1 7	AXMBZ	MYLKA	8	8.M.C 8.Y.V 8.L.c 8.K.C 8.A.V	2.0 1.5 1.1 1.75 0.8	mulka	0	m u l k a
1535	62_black	BLACK	Mayangna	Mayangna	sa:ni	sa:ni		194		s aː n i	824		163		3 7 4 7	AXBZ	SANI	18	18.S.C 18.A.V 18.N.C 18.I.V	2.0 1.5 1.75 0.8	saːni	0	s aː n i
1536	62_black	BLACK	Ulwa	Ulwa	baraska	baraska		203		b a r a s k a	825		163		1 7 5 7 3 1 7	AXBYMBZ	PARASKA	25	25.P.C 25.A.V 25.R.C 25.A.V 25.S.c 25.K.C 25.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	baraska	0	b a r a s k a
1537	62_black	BLACK	Miskito	Mískito	siksa	siksa		199		s i k s a	822		163		3 7 1 3 7	AXBCZ	SIKSA	19	19.S.C 19.I.V 19.K.C 19.S.C 19.A.V	2.0 1.5 1.75 1.5 0.8	siksa	0	s i k s a
1538	62_black	BLACK	Pech	Pech	sã̀wnkwa	sã̀wnkwa		201		s ã̀/ã w n k w a	826		163		3 7 6 4 1 6 7	AXLMBCZ	SAWNKWA	21	21.S.C 21.A.V 21.W.c 21.N.c 21.K.C 21.W.C 21.A.V	2.0 1.5 1.1 1.1 1.75 1.5 0.8	sã̀/ãwnkwa	0	s ã̀/ã w n k w a
1539	62_black	BLACK	Rama	Rama	paɾŋa	paɾŋa		202		p a ɾ ŋ a	825		163		1 7 5 4 7	AXMBZ	PARNA	22	22.P.C 22.A.V 22.R.c 22.N.C 22.A.V	2.0 1.5 1.1 1.75 0.8	paɾŋa	0	p a ɾ ŋ a
1540	62_black	BLACK	MalekuJaika	Maléku Jaíka	utʃu:li iŋa:	utʃu:li iŋa:		197 198		u tʃ uː l i + i ŋ aː	827		163		7 1 7 5 7 9 7 4 7	XBYBZ_XBZ	YTYLI_INA	17	17.Y.V 17.T.C 17.Y.V 17.L.C 17.I.V 17._._ 17.I.V 17.N.C 17.A.V	1.5 1.75 1.3 1.75 0.8 0.0 1.5 1.75 0.8	utʃuːli+iŋaː	0	u tʃ uː l i + i ŋ aː
1541	62_black	BLACK	Boruca	Boruca	tùɾìnát	tùɾìnát		186		t ù/u ɾ ì/i n á/a t	828		163		1 7 5 7 4 7 1	AXBYBYN	TYRINAT	4	4.T.C 4.Y.V 4.R.C 4.I.V 4.N.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tù/uɾì/iná/at	0	t ù/u ɾ ì/i n á/a t
1542	62_black	BLACK	Bribri	Bribri	daɺǒɺǒ	daɺǒɺǒ		187		d a ɺ ǒ/o ɺ ǒ/o	829		163		1 7 5 7 5 7	AXBYBZ	TARURU	5	5.T.C 5.A.V 5.R.C 5.U.V 5.R.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	daɺǒ/oɺǒ/o	0	d a ɺ ǒ/o ɺ ǒ/o
1543	62_black	BLACK	Cabecar	Cabécar	doɺódã̀	doɺódã̀		187		d o ɺ ó/o d ã̀/ã	829		163		1 7 5 7 1 7	AXBYBZ	TURUTA	7	7.T.C 7.U.V 7.R.C 7.U.V 7.T.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	doɺó/odã̀/ã	0	d o ɺ ó/o d ã̀/ã
1544	62_black	BLACK	Teribe	Teribe	sòksĩ́	sòksĩ́		199		s ò/o k s ĩ́/ĩ	830		163		3 7 1 3 7	AXBCZ	SUKSI	24	24.S.C 24.U.V 24.K.C 24.S.C 24.I.V	2.0 1.5 1.75 1.5 0.8	sò/oksĩ́/ĩ	0	s ò/o k s ĩ́/ĩ
1545	62_black	BLACK	Ngabere	Ngäbere	dɾɯne	dɾɯne		200		d ɾ ɯ n e	825		163		1 5 7 4 7	ACXBZ	TRINE	20	20.T.C 20.R.C 20.I.V 20.N.C 20.E.V	2.0 1.5 1.5 1.75 0.8	dɾɯne	0	d ɾ ɯ n e
1546	62_black	BLACK	Buglere	Buglere	heɾe	heɾe		188		h e ɾ e	831		163		3 7 5 7	AXBZ	HERE	6	6.H.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 0.8	heɾe	0	h e ɾ e
1547	62_black	BLACK	Dorasque	Dorasque	saná	saná		194		s a n á/a	824		163		3 7 4 7	AXBZ	SANA	13	13.S.C 13.A.V 13.N.C 13.A.V	2.0 1.5 1.75 0.8	saná/a	0	s a n á/a
1548	62_black	BLACK	SanBlasKuna	San Blas Kuna	sitʃi	sitʃi		188		s i tʃ i	832		163		3 7 1 7	AXBZ	SITI	23	23.S.C 23.I.V 23.T.C 23.I.V	2.0 1.5 1.75 0.8	sitʃi	0	s i tʃ i
1549	62_black	BLACK	Cogui	Cogui	a'baksɯ	a'baksɯ		193		a 'b/b a k s ɯ	825		163		7 1 7 1 3 7	XBYBCZ	APAKSI	12	12.A.V 12.P.C 12.A.V 12.K.C 12.S.C 12.I.V	1.5 1.75 1.3 1.75 1.5 0.8	a'b/baksɯ	0	a 'b/b a k s ɯ
1550	62_black	BLACK	Arhuaco	Arhuaco	twi kawa	twi kawa		183 184		t w i + k a w a	833		163		1 6 7 9 1 7 6 7	ACX_AXBZ	TWI_KAWA	1	1.T.C 1.W.C 1.I.V 1._._ 1.K.C 1.A.V 1.W.C 1.A.V	2.0 1.5 1.5 0.0 2.0 1.5 1.75 0.8	twi+kawa	0	t w i + k a w a
1551	62_black	BLACK	Malayo	Malayo	amɨkʃi	amɨkʃi		193		a m ɨ k ʃ i	825		163		7 4 7 1 3 7	XBYBCZ	AMIKSI	16	16.A.V 16.M.C 16.I.V 16.K.C 16.S.C 16.I.V	1.5 1.75 1.3 1.75 1.5 0.8	amɨkʃi	0	a m ɨ k ʃ i
1552	62_black	BLACK	Chimila	Chimila	sih'tu	sih'tu		192		s i h 't/t u	822		163		3 7 3 1 7	AXMBZ	SIHTY	11	11.S.C 11.I.V 11.H.c 11.T.C 11.Y.V	2.0 1.5 1.1 1.75 0.8	sih't/tu	0	s i h 't/t u
1553	62_black	BLACK	Chibcha	Chibcha	mɨhɨsio	mɨhɨsio		191		m ɨ h ɨ s i o	825		163		4 7 3 7 3 7 7	AXBYBYZ	MIHISIU	10	10.M.C 10.I.V 10.H.C 10.I.V 10.S.C 10.I.V 10.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	mɨhɨsio	0	m ɨ h ɨ s i o
1554	62_black	BLACK	CentralTunebo	Central Tunebo	ti'kaja	ti'kaja		190		t i 'k/k a j a	834		163		1 7 1 7 6 7	AXBYBZ	TIKAJA	9	9.T.C 9.I.V 9.K.C 9.A.V 9.J.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ti'k/kaja	0	t i 'k/k a j a
1555	62_black	BLACK	Bari	Barí	ma:	ma:		185		m aː	824		163		4 7	AX	MA	3	3.M.C 3.A.V	2.0 1.5	maː	0	m aː
#
2201	86_blood	BLOOD	LencaSalvador	Lenca-Salvador	ala	ala		217		a l a	1199		946		7 5 7	XBZ	ALA	15	15.A.V 15.L.C 15.A.V	1.5 1.75 0.8	ala	0	a l a
2202	86_blood	BLOOD	LencaHonduras	Lenca-Honduras	wek	wek		216		w e k	1200		946		6 7 1	AXN	WEK	14	14.W.C 14.E.V 14.K.c	2.0 1.5 0.8	wek	0	w e k
2203	86_blood	BLOOD	Cacaopera	Cacaopera	aru	aru		213		a r u	1199		946		7 5 7	XBZ	ARY	8	8.A.V 8.R.C 8.Y.V	1.5 1.75 0.8	aru	0	- a r u
2204	86_blood	BLOOD	Mayangna	Mayangna	a:	a:		220		aː	1199		946		7	X	A	18	18.A.V	1.5	aː	1	aː
2205	86_blood	BLOOD	Ulwa	Ulwa	a:was	a:was		224		aː w a s	1199		946		7 6 7 3	XBYN	AWAS	25	25.A.V 25.W.C 25.A.V 25.S.c	1.5 1.75 1.3 0.8	aːwas	0	aː w a s
2206	86_blood	BLOOD	Miskito	Mískito	tala	tala		221		t a l a	1201		946		1 7 5 7	AXBZ	TALA	19	19.T.C 19.A.V 19.L.C 19.A.V	2.0 1.5 1.75 0.8	tala	0	t a l a
2207	86_blood	BLOOD	Pech	Pech	ù:ɾì	ù:ɾì		217		ùː/uː ɾ ì/i	1202		946		7 5 7	XBZ	YRI	21	21.Y.V 21.R.C 21.I.V	1.5 1.75 0.8	ùː/uːɾì/i	0	ùː/uː ɾ ì/i
2208	86_blood	BLOOD	Rama	Rama	aiɾbi:	aiɾbi:		222		a i ɾ b iː	1203		946		7 7 5 1 7	XYMBZ	AIRPI	22	22.A.V 22.I.V 22.R.c 22.P.C 22.I.V	1.5 1.3 1.1 1.75 0.8	aiɾbiː	0	a i ɾ b iː
2209	86_blood	BLOOD	MalekuJaika	Maléku Jaíka	li:	li:		219		l iː	1204		946		5 7	AX	LI	17	17.L.C 17.I.V	2.0 1.5	liː	0	l iː
2210	86_blood	BLOOD	Boruca	Boruca	dʒìbí	dʒìbí		212		dʒ ì/i b í/i	1203		946		1 7 1 7	AXBZ	TIPI	4	4.T.C 4.I.V 4.P.C 4.I.V	2.0 1.5 1.75 0.8	dʒì/ibí/i	0	dʒ ì/i b í/i
